Material,Process,Sub-process,Power,Velocity,Hatch spacing,layer thickness,beam D,density,Cp,k,melting T,absorption coefficient,minimal absorptivity,p/lb,p/l,p/b2,p/b,vb,vl,meltpool shape,,Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),paper ID,paper,porosity,relative density,comment,,,,,
SS316L,PBF,SLM,250,100.8064516,,50,248,8000,500,16.3,1415,0.396582767,0.33,20161.29032,5000,4.064776275,100.8064516,25,5.04032258,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,250,80.64516129,,50,248,8000,500,16.3,1415,0.495747887,0.33,20161.29032,5000,4.064776275,100.8064516,20,4.032258065,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,350,376.344086,,50,248,8000,500,16.3,1415,0.148747681,0.33,28225.80645,7000,5.690686785,141.1290323,93.33333333,18.8172043,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,350,225.8064516,,50,248,8000,500,16.3,1415,0.247835086,0.33,28225.80645,7000,5.690686785,141.1290323,56,11.29032258,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,350,141.1290323,,50,248,8000,500,16.3,1415,0.396582767,0.33,28225.80645,7000,5.690686785,141.1290323,35.00000001,7.056451615,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,350,112.9032258,,50,248,8000,500,16.3,1415,0.495747887,0.33,28225.80645,7000,5.690686785,141.1290323,28,5.64516129,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,450,483.8709677,,50,248,8000,500,16.3,1415,0.148747681,0.33,36290.32258,9000,7.316597294,181.4516129,120,24.19354839,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,450,290.3225806,,50,248,8000,500,16.3,1415,0.247835086,0.33,36290.32258,9000,7.316597294,181.4516129,71.99999999,14.51612903,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,450,181.4516129,,50,248,8000,500,16.3,1415,0.396582767,0.33,36290.32258,9000,7.316597294,181.4516129,45,9.072580645,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,450,145.1612903,,50,248,8000,500,16.3,1415,0.495747887,0.33,36290.32258,9000,7.316597294,181.4516129,35.99999999,7.258064515,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,550,591.3978495,,50,248,8000,500,16.3,1415,0.148747681,0.33,44354.83871,11000,8.942507804,221.7741935,146.6666667,29.56989248,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,550,354.8387097,,50,248,8000,500,16.3,1415,0.247835086,0.33,44354.83871,11000,8.942507804,221.7741935,88.00000001,17.74193549,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,550,221.7741935,,50,248,8000,500,16.3,1415,0.396582767,0.33,44354.83871,11000,8.942507804,221.7741935,54.99999999,11.08870968,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
SS316L,PBF,SLM,550,177.4193548,,50,248,8000,500,16.3,1415,0.495747887,0.33,44354.83871,11000,8.942507804,221.7741935,43.99999999,8.87096774,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,69,,,,,,,,,
WE43,PBF,SLM,100,100,130,40,70,1800,966,51.3,590,,,35714.28571,2500,20.40816327,142.8571429,7,4,keyhole,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99.4,,,,,,
WE43,PBF,SLM,100,200,130,40,70,1800,966,51.3,590,,,35714.28571,2500,20.40816327,142.8571429,14,8,keyhole,0.5,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,94.7,,,,,,
WE43,PBF,SLM,100,300,130,40,70,1800,966,51.3,590,,,35714.28571,2500,20.40816327,142.8571429,21,12,keyhole,0.333333333,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,98.1,,,,,,
WE43,PBF,SLM,100,800,130,40,70,1800,966,51.3,590,,,35714.28571,2500,20.40816327,142.8571429,56,32,LOF,0.125,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,97.8,,,,,,
WE43,PBF,SLM,100,900,130,40,70,1800,966,51.3,590,,,35714.28571,2500,20.40816327,142.8571429,63,36,LOF,0.111111111,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,95,,,,,,
WE43,PBF,SLM,100,1000,130,40,70,1800,966,51.3,590,,,35714.28571,2500,20.40816327,142.8571429,70,40,LOF,0.1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,89.2,,,,,,
WE43,PBF,SLM,150,200,130,40,70,1800,966,51.3,590,,,53571.42857,3750,30.6122449,214.2857143,14,8,keyhole,0.75,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,97.2,,,,,,
WE43,PBF,SLM,150,400,130,40,70,1800,966,51.3,590,,,53571.42857,3750,30.6122449,214.2857143,28,16,keyhole,0.375,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,96.5,,,,,,
WE43,PBF,SLM,150,800,130,40,70,1800,966,51.3,590,,,53571.42857,3750,30.6122449,214.2857143,56,32,LOF,0.1875,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,98.6,,,,,,
WE43,PBF,SLM,150,900,130,40,70,1800,966,51.3,590,,,53571.42857,3750,30.6122449,214.2857143,63,36,desirable,0.166666667,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99,,,,,,
WE43,PBF,SLM,150,1200,130,40,70,1800,966,51.3,590,,,53571.42857,3750,30.6122449,214.2857143,84,48,LOF,0.125,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,98.7,,,,,,
WE43,PBF,SLM,150,1400,130,40,70,1800,966,51.3,590,,,53571.42857,3750,30.6122449,214.2857143,98,56,LOF,0.107142857,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,97.3,,,,,,
WE43,PBF,SLM,150,1600,130,40,70,1800,966,51.3,590,,,53571.42857,3750,30.6122449,214.2857143,112,64,LOF,0.09375,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,93.3,,,,,,
WE43,PBF,SLM,200,800,130,40,70,1800,966,51.3,590,,,71428.57143,5000,40.81632653,285.7142857,56,32,desirable,0.25,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99.2,,,,,,
WE43,PBF,SLM,200,1000,130,40,70,1800,966,51.3,590,,,71428.57143,5000,40.81632653,285.7142857,70,40,desirable,0.2,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99.3,,,,,,
WE43,PBF,SLM,200,1100,130,40,70,1800,966,51.3,590,,,71428.57143,5000,40.81632653,285.7142857,77,44,desirable,0.181818182,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99.7,,,,,,
WE43,PBF,SLM,200,1200,130,40,70,1800,966,51.3,590,,,71428.57143,5000,40.81632653,285.7142857,84,48,desirable,0.166666667,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99.5,,,,,,
WE43,PBF,SLM,200,1400,130,40,70,1800,966,51.3,590,,,71428.57143,5000,40.81632653,285.7142857,98,56,balling,0.142857143,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,98,,,,,,
WE43,PBF,SLM,200,1600,130,40,70,1800,966,51.3,590,,,71428.57143,5000,40.81632653,285.7142857,112,64,balling,0.125,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,93,,,,,,
WE43,PBF,SLM,250,1100,130,40,70,1800,966,51.3,590,,,89285.71429,6250,51.02040816,357.1428571,77,44,desirable,0.227272727,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99,,,,,,
WE43,PBF,SLM,250,1200,130,40,70,1800,966,51.3,590,,,89285.71429,6250,51.02040816,357.1428571,84,48,desirable,0.208333333,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99.3,,,,,,
WE43,PBF,SLM,250,1300,130,40,70,1800,966,51.3,590,,,89285.71429,6250,51.02040816,357.1428571,91,52,desirable,0.192307692,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99.7,,,,,,
WE43,PBF,SLM,250,1400,130,40,70,1800,966,51.3,590,,,89285.71429,6250,51.02040816,357.1428571,98,56,desirable,0.178571429,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,99,,,,,,
WE43,PBF,SLM,250,1600,130,40,70,1800,966,51.3,590,,,89285.71429,6250,51.02040816,357.1428571,112,64,balling,0.15625,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,97,,,,,,
Ti-6Al-4V,PBF,SLM,280,1200,140,30,100,4470.5,561.5,7.2,1922,0.198407957,,93333.33333,9333.333333,28,280,120,36,desirable,0.002000402,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,280,400,140,30,100,4470.5,561.5,7.2,1922,0.595301586,,93333.33333,9333.333333,28,280,40,12,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,280,800,140,30,100,4470.5,561.5,7.2,1922,0.297650793,,93333.33333,9333.333333,28,280,80,24,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,280,1000,140,30,100,4470.5,561.5,7.2,1922,0.238120634,,93333.33333,9333.333333,28,280,100,30,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,280,1500,80,30,100,4470.5,561.5,7.2,1922,0.158772995,,93333.33333,9333.333333,28,280,150,45,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,370,1200,140,30,100,4470.5,561.5,7.2,1922,0.262212474,,123333.3333,12333.33333,37,370,120,36,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,325,1200,140,30,100,4470.5,561.5,7.2,1922,0.230349073,,108333.3333,10833.33333,32.5,325,120,36,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,100,1200,50,30,100,4470.5,561.5,7.2,1922,0.070876638,,33333.33333,3333.333333,10,100,120,36,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,165,1200,140,30,100,4470.5,561.5,7.2,1922,0.116961996,,55000,5500,16.5,165,120,36,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,280,1200,40,30,100,4470.5,561.5,7.2,1922,0.198407957,,93333.33333,9333.333333,28,280,120,36,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,1,https://www.sciencedirect.com/science/article/pii/S2214860420309246,,,,1649
Ti-6Al-4V,PBF,SLM,50,500,101.010101,30,30,4470.5,561.5,7.2,1922,0.944944123,0.243405767,55555.55556,1666.666667,55.55555556,166.6666667,15,15,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-2,24,,,1649
Ti-6Al-4V,PBF,SLM,50,750,101.010101,30,30,4470.5,561.5,7.2,1922,0.629962749,0.194242897,55555.55556,1666.666667,55.55555556,166.6666667,22.5,22.5,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-3,45,,,1649
Ti-6Al-4V,PBF,SLM,50,1000,104.1666667,30,30,4470.5,561.5,7.2,1922,0.472510919,0.230445219,55555.55556,1666.666667,55.55555556,166.6666667,30,30,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-4,55,,,1649
Ti-6Al-4V,PBF,SLM,50,1200,106.8376068,30,30,4470.5,561.5,7.2,1922,0.393707289,0.239598841,55555.55556,1666.666667,55.55555556,166.6666667,36,36,balling,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-5,65,,,1649
Ti-6Al-4V,PBF,SLM,100,500,101.010101,30,30,4470.5,561.5,7.2,1922,1.889965962,0.339878304,111111.1111,3333.333333,111.1111111,333.3333333,15,15,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-6,25,,,1649
Ti-6Al-4V,PBF,SLM,100,1000,101.010101,30,30,4470.5,561.5,7.2,1922,0.944944123,0.26837201,111111.1111,3333.333333,111.1111111,333.3333333,30,30,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-8,6,,,1649
Ti-6Al-4V,PBF,SLM,100,1200,102.8806584,30,30,4470.5,561.5,7.2,1922,0.787492294,0.293442931,111111.1111,3333.333333,111.1111111,333.3333333,36,36,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-9,0,,,1649
Ti-6Al-4V,PBF,SLM,150,500,100,30,30,4470.5,561.5,7.2,1922,2.834910084,0.335359463,166666.6667,5000,166.6666667,500,15,15,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-10,8,,,1649
Ti-6Al-4V,PBF,SLM,150,750,101.010101,30,30,4470.5,561.5,7.2,1922,1.889965962,0.425105874,166666.6667,5000,166.6666667,500,22.5,22.5,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-11,0,,,1649
Ti-6Al-4V,PBF,SLM,150,1000,100,30,30,4470.5,561.5,7.2,1922,1.417455042,0.415035521,166666.6667,5000,166.6666667,500,30,30,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-12,0,,,1649
Ti-6Al-4V,PBF,SLM,195,500,100,30,30,4470.5,561.5,7.2,1922,3.685429739,0.446986921,216666.6667,6500,216.6666667,650,15,15,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-14,9,,,1649
Ti-6Al-4V,PBF,SLM,195,1000,100,30,30,4470.5,561.5,7.2,1922,1.84271487,0.398504092,216666.6667,6500,216.6666667,650,30,30,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-16,0,,,1649
Ti-6Al-4V,PBF,SLM,195,1200,100.308642,30,30,4470.5,561.5,7.2,1922,1.535582772,0.418740253,216666.6667,6500,216.6666667,650,36,36,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,2,https://link.springer.com/article/10.1007/s40964-017-0030-17,0,,,1649
AlSi10Mg,PBF,SLM,100,150,50,60,70,2590,910,110,1142,2.910294228,0.13685204,23809.52381,1666.666667,20.40816327,142.8571429,10.5,9,keyhole,,0,0,0.35,9.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,https://link.springer.com/article/10.1007/s00339-016-0428-6,,,,869
AlSi10Mg,PBF,SLM,100,200,50,60,70,2590,910,110,1142,2.182720671,0.112569442,23809.52381,1666.666667,20.40816327,142.8571429,14,12,keyhole,,0,0,0.35,9.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,https://link.springer.com/article/10.1007/s00339-016-0428-7,,,,869
AlSi10Mg,PBF,SLM,100,250,50,60,70,2590,910,110,1142,1.74619208,0.090540764,23809.52381,1666.666667,20.40816327,142.8571429,17.5,15,keyhole,,0,0,0.35,9.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,https://link.springer.com/article/10.1007/s00339-016-0428-8,,,,869
AlSi10Mg,PBF,SLM,100,300,50,60,70,2590,910,110,1142,1.455147114,0.071423228,23809.52381,1666.666667,20.40816327,142.8571429,21,18,keyhole,,0,0,0.35,9.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,https://link.springer.com/article/10.1007/s00339-016-0428-9,,,,869
AlSi10Mg,PBF,SLM,100,350,50,60,70,2590,910,110,1142,1.247257853,0.061563744,23809.52381,1666.666667,20.40816327,142.8571429,24.5,21,keyhole,,0,0,0.35,9.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,https://link.springer.com/article/10.1007/s00339-016-0428-10,,,,869
AlSi10Mg,PBF,SLM,100,400,50,60,70,2590,910,110,1142,1.091360335,0.055074364,23809.52381,1666.666667,20.40816327,142.8571429,28,24,keyhole,,0,0,0.35,9.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,https://link.springer.com/article/10.1007/s00339-016-0428-11,,,,869
TiC/Inconel 718,PBF,SLM,75,100,50,50,70,7377.5,407.25,13.25,2015,0.704336589,0.037148336,21428.57143,1500,15.30612245,107.1428571,7,5,LOF,,0,0,0,0,0.3,0,0,0,0.9,0,0,0,0,5.1,52,18.4,17.7,0,4.2,,,,7,https://www.sciencedirect.com/science/article/abs/pii/S0030399215307349,,,,1742
TiC/Inconel 718,PBF,SLM,100,100,50,50,70,7377.5,407.25,13.25,2015,0.939193168,0.083552733,28571.42857,2000,20.40816327,142.8571429,7,5,LOF,,0,0,0,0,0.3,0,0,0,0.9,0,0,0,0,5.1,52,18.4,17.7,0,4.2,,,,7,https://www.sciencedirect.com/science/article/abs/pii/S0030399215307350,,,,1742
TiC/Inconel 718,PBF,SLM,125,200,50,50,70,7377.5,407.25,13.25,2015,0.586986015,0.11701791,35714.28571,2500,25.51020408,178.5714286,14,10,balling,,0,0,0,0,0.3,0,0,0,0.9,0,0,0,0,5.1,52,18.4,17.7,0,4.2,,,,7,https://www.sciencedirect.com/science/article/abs/pii/S0030399215307355,,,,1742
TiC/Inconel 718,PBF,SLM,125,300,50,50,70,7377.5,407.25,13.25,2015,0.391298105,0.118210444,35714.28571,2500,25.51020408,178.5714286,21,15,balling,,0,0,0,0,0.3,0,0,0,0.9,0,0,0,0,5.1,52,18.4,17.7,0,4.2,,,,7,https://www.sciencedirect.com/science/article/abs/pii/S0030399215307356,,,,1742
Hastelloy X,PBF,SLM,150,700,,60,80,8220,486,9.1,1628,,0.406614713,31250,2500,23.4375,187.5,56,42,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,21.75,18.5,0,9,15.5,30,46.4,8,https://www.sciencedirect.com/science/article/abs/pii/S0030399218320785,,,,1355
Hastelloy X,PBF,SLM,150,1000,,60,80,8220,486,9.1,1628,,0.368987569,31250,2500,23.4375,187.5,80,60,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,21.75,18.5,0,9,15.5,30,46.4,8,https://www.sciencedirect.com/science/article/abs/pii/S0030399218320786,,,,1355
Hastelloy X,PBF,SLM,250,1600,,60,80,8220,486,9.1,1628,,0.470361577,52083.33333,4166.666667,39.0625,312.5,128,96,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,21.75,18.5,0,9,15.5,30,46.4,8,https://www.sciencedirect.com/science/article/abs/pii/S0030399218320792,,,,1355
Hastelloy X,PBF,SLM,300,2000,,60,80,8220,486,9.1,1628,,0.374196273,62500,5000,46.875,375,160,120,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,21.75,18.5,0,9,15.5,30,46.4,8,https://www.sciencedirect.com/science/article/abs/pii/S0030399218320795,,,,1355
IN718,PBF,SLM,150,200,500,70,100,8190,435,11.2,1673,0.363165054,,21428.57143,2142.857143,15,150,20,14,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,1.6575,,,9,https://www.sciencedirect.com/science/article/abs/pii/S2214860419306105,,,,1400
IN718,PBF,SLM,250,600,500,70,100,8190,435,11.2,1673,0.201749728,0.412755514,35714.28571,3571.428571,25,250,60,42,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,0.920833333,,,9,https://www.sciencedirect.com/science/article/abs/pii/S2214860419306108,,,,1400
IN718,PBF,SLM,100,400,500,70,100,8190,435,11.2,1673,0.121080923,,14285.71429,1428.571429,10,100,40,28,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,0.5525,,,9,https://www.sciencedirect.com/science/article/abs/pii/S2214860419306110,,,,1400
IN718,PBF,SLM,200,950,500,70,100,8190,435,11.2,1673,0.101962883,,28571.42857,2857.142857,20,200,95,66.5,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,0.465263158,,,9,https://www.sciencedirect.com/science/article/abs/pii/S2214860419306113,,,,1400
IN718,PBF,SLM,230,1200,500,70,100,8190,435,11.2,1673,0.09279244,,32857.14286,3285.714286,23,230,120,84,balling,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,0.423583333,,,9,https://www.sciencedirect.com/science/article/abs/pii/S2214860419306115,,,,1400
IN718,PBF,SLM,240,800,500,70,100,8190,435,11.2,1673,0.145250478,0.417703116,34285.71429,3428.571429,24,240,80,56,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,0.663,,,9,https://www.sciencedirect.com/science/article/abs/pii/S2214860419306118,,,,1400
IN718,PBF,SLM,280,950,500,70,100,8190,435,11.2,1673,0.142763579,0.421251622,40000,4000,28,280,95,66.5,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,0.651368421,,,9,https://www.sciencedirect.com/science/article/abs/pii/S2214860419306121,,,,1400
IN718,PBF,SLM,300,1000,500,70,100,8190,435,11.2,1673,0.145250478,0.412836744,42857.14286,4285.714286,30,300,100,70,balling,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,0.663,,,9,https://www.sciencedirect.com/science/article/abs/pii/S2214860419306122,,,,1400
IN718,PBF,SLM,150,1000,500,70,100,8190,435,11.2,1673,0.072664097,0.375617322,21428.57143,2142.857143,15,150,100,70,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,0.3315,,,9,https://www.sciencedirect.com/science/article/abs/pii/S2214860419306125,,,,1400
IN718,PBF,SLM,75,800,,40,,8190,435,11.2,1673,,0.362594926,#DIV/0!,1875,#DIV/0!,#DIV/0!,0,32,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,11,https://link.springer.com/article/10.1007/s00170-019-03655-9,,,,1400
IN718,PBF,SLM,75,1500,,40,,8190,435,11.2,1673,,0.596899596,#DIV/0!,1875,#DIV/0!,#DIV/0!,0,60,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,11,https://link.springer.com/article/10.1007/s00170-019-03655-10,,,,1400
IN718,PBF,SLM,75,2200,,40,,8190,435,11.2,1673,,0.790209735,#DIV/0!,1875,#DIV/0!,#DIV/0!,0,88,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,11,https://link.springer.com/article/10.1007/s00170-019-03655-11,,,,1400
IN718,PBF,SLM,150,800,,40,,8190,435,11.2,1673,,0.448014991,#DIV/0!,3750,#DIV/0!,#DIV/0!,0,32,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,11,https://link.springer.com/article/10.1007/s00170-019-03655-12,,,,1400
IN718,PBF,SLM,150,1500,,40,,8190,435,11.2,1673,,0.356439992,#DIV/0!,3750,#DIV/0!,#DIV/0!,0,60,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,11,https://link.springer.com/article/10.1007/s00170-019-03655-13,,,,1400
IN718,PBF,SLM,150,2200,,40,,8190,435,11.2,1673,,0.37335423,#DIV/0!,3750,#DIV/0!,#DIV/0!,0,88,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,11,https://link.springer.com/article/10.1007/s00170-019-03655-14,,,,1400
IN718,PBF,SLM,225,800,,40,,8190,435,11.2,1673,,0.457159865,#DIV/0!,5625,#DIV/0!,#DIV/0!,0,32,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,11,https://link.springer.com/article/10.1007/s00170-019-03655-15,,,,1400
IN718,PBF,SLM,225,2200,,40,,8190,435,11.2,1673,,0.759252158,#DIV/0!,5625,#DIV/0!,#DIV/0!,0,88,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,11,https://link.springer.com/article/10.1007/s00170-019-03655-17,,,,1400
