Material,Process,Sub-process,Power,Velocity,powder flowrate,layer thickness,beam D,Hatch spacing,depth of meltpool,width of melt pool,length of melt pool,d/l,d/w,l/w,E (J/mm),E (J/mm3),absorption coefficient,absorption coefficient 2,density,Cp,k,melting T,minimum absorptivity,meltpool shape,spatter,Y (wt%),Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),D10,D50,D90,paper ID,paper,porosity,relative density,comment,
Ti-6Al-4V,PBF,SLM,67.5,115,0,30,50,87.5,37,117,142,1.233333333,0.316239316,1.213675214,0.586956522,223.6024845,1.996824928,0.154875528,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306433,,,,1649
Ti-6Al-4V,PBF,SLM,81.25,162.5,0,30,50,81.25,42,132,161,1.4,0.318181818,1.21969697,0.5,205.1282051,1.700961594,0.201822552,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306434,,,,1649
Ti-6Al-4V,PBF,SLM,122.5,115,0,30,50,87.5,81,180,224,2.7,0.45,1.244444444,1.065217391,405.7971014,3.623801259,0.177731512,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306435,,,,1649
Ti-6Al-4V,PBF,SLM,108.75,162.5,0,30,50,81.25,63,153,196,2.1,0.411764706,1.281045752,0.669230769,274.556213,2.276678845,0.195719378,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306436,,,,1649
Ti-6Al-4V,PBF,SLM,67.5,305,0,30,50,87.5,29,97,118,0.966666667,0.298969072,1.216494845,0.221311475,84.30913349,0.752908846,0.22951673,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306437,,,,1649
Ti-6Al-4V,PBF,SLM,81.25,257.5,0,30,50,81.25,36,112,141,1.2,0.321428571,1.258928571,0.315533981,129.4498382,1.073408029,0.215681444,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306438,,,,1649
Ti-6Al-4V,PBF,SLM,122.5,305,0,30,50,87.5,58,146,190,1.933333333,0.397260274,1.301369863,0.401639344,153.0054645,1.36631817,0.268055885,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306439,,,,1649
Ti-6Al-4V,PBF,SLM,108.75,257.5,0,30,50,81.25,56,140,186,1.866666667,0.4,1.328571429,0.422330097,173.2636296,1.436728514,0.241916852,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306440,,,,1649
Ti-6Al-4V,PBF,SLM,67.5,115,0,30,50,87.5,39,119,144,1.3,0.327731092,1.210084034,0.586956522,223.6024845,1.996824928,0.159291807,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306441,,,,1649
Ti-6Al-4V,PBF,SLM,81.25,162.5,0,30,50,81.25,43,130,164,1.433333333,0.330769231,1.261538462,0.5,205.1282051,1.700961594,0.196496236,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306442,,,,1649
Ti-6Al-4V,PBF,SLM,122.5,115,0,30,50,87.5,85,182,226,2.833333333,0.467032967,1.241758242,1.065217391,405.7971014,3.623801259,0.181196969,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306443,,,,1649
Ti-6Al-4V,PBF,SLM,108.75,162.5,0,30,50,81.25,64,156,196,2.133333333,0.41025641,1.256410256,0.669230769,274.556213,2.276678845,0.202607618,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306444,,,,1649
Ti-6Al-4V,PBF,SLM,67.5,305,0,30,50,87.5,31,98,122,1.033333333,0.316326531,1.244897959,0.221311475,84.30913349,0.752908846,0.233814576,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306445,,,,1649
Ti-6Al-4V,PBF,SLM,81.25,257.5,0,30,50,81.25,37,119,149,1.233333333,0.31092437,1.25210084,0.315533981,129.4498382,1.073408029,0.240677886,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306446,,,,1649
Ti-6Al-4V,PBF,SLM,122.5,305,0,30,50,87.5,60,149,196,2,0.402684564,1.315436242,0.401639344,153.0054645,1.36631817,0.278418861,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306447,,,,1649
Ti-6Al-4V,PBF,SLM,108.75,257.5,0,30,50,81.25,57,141,188,1.9,0.404255319,1.333333333,0.422330097,173.2636296,1.436728514,0.245101237,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,15,https://www.sciencedirect.com/science/article/abs/pii/S0030399217306448,,,,1649
SS316L,PBF,SLM,100,150,0,75,55,,150,144,,2,1.041666667,0,0.666666667,,1.743316602,0.267850487,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,16,https://www.sciencedirect.com/science/article/abs/pii/S2214860420308691,,,,1415
SS316L,PBF,SLM,100,200,0,75,55,,126,117,,1.68,1.076923077,0,0.5,,1.307487452,0.230165176,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,16,https://www.sciencedirect.com/science/article/abs/pii/S2214860420308692,,,,1415
SS316L,PBF,SLM,100,300,0,75,55,,52,103,,0.693333333,0.504854369,0,0.333333333,,0.871658301,0.248609637,8000,500,16.3,1688,0.33,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,16,https://www.sciencedirect.com/science/article/abs/pii/S2214860420308693,,,,1415
SS316L,PBF,SLM,200,300,0,75,55,,266,130,,3.546666667,2.046153846,0,0.666666667,,1.743316602,0.188231215,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,16,https://www.sciencedirect.com/science/article/abs/pii/S2214860420308694,,,,1415
SS316L,PBF,SLM,200,400,0,75,55,,159,125,,2.12,1.272,0,0.5,,1.307487452,0.221917243,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,16,https://www.sciencedirect.com/science/article/abs/pii/S2214860420308695,,,,1415
SS316L,PBF,SLM,200,600,0,75,55,,70,113,,0.933333333,0.619469027,0,0.333333333,,0.871658301,0.260480776,8000,500,16.3,1688,0.33,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,16,https://www.sciencedirect.com/science/article/abs/pii/S2214860420308696,,,,1415
Ti-6Al-4V,PBF,SLM,75,146,0,60,50,,150,,,2.5,,,0.51369863,,1.747590961,,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900455,,,,1649
Ti-6Al-4V,PBF,SLM,75,455,0,60,50,,75,,,1.25,,,0.164835165,,0.560795854,,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900456,,,,1649
Ti-6Al-4V,PBF,SLM,100,146,0,60,50,,220,,,3.666666667,,,0.684931507,,2.330069471,,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900457,,,,1649
Ti-6Al-4V,PBF,SLM,100,455,0,60,50,,140,,,2.333333333,,,0.21978022,,0.7477019,,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900458,,,,1649
Ti-6Al-4V,PBF,SLM,125,146,0,60,50,,280,,,4.666666667,,,0.856164384,,2.912625696,,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900459,,,,1649
Ti-6Al-4V,PBF,SLM,125,455,0,60,50,,170,,,2.833333333,,,0.274725275,,0.934607947,,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900460,,,,1649
Ti-6Al-4V,PBF,SLM,150,146,0,60,50,,370,,,6.166666667,,,1.02739726,,3.495104206,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900461,,,,1649
Ti-6Al-4V,PBF,SLM,150,455,0,60,50,,220,,,3.666666667,,,0.32967033,,1.121513993,,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900462,,,,1649
Ti-6Al-4V,PBF,SLM,175,146,0,60,50,,425,,,7.083333333,,,1.198630137,,4.077660432,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900463,,,,1649
Ti-6Al-4V,PBF,SLM,175,455,0,60,50,,250,,,4.166666667,,,0.384615385,,1.308420039,,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900464,,,,1649
Ti-6Al-4V,PBF,SLM,200,146,0,60,50,,520,,,8.666666667,,,1.369863014,,4.660216657,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900465,,,,1649
Ti-6Al-4V,PBF,SLM,200,455,0,60,50,,310,,,5.166666667,,,0.43956044,,1.495326085,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900466,,,,1649
Ti-6Al-4V,PBF,SLM,225,146,0,60,50,,540,,,9,,,1.54109589,,5.242695167,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900467,,,,1649
Ti-6Al-4V,PBF,SLM,225,455,0,60,50,,340,,,5.666666667,,,0.494505495,,1.682309847,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900468,,,,1649
Ti-6Al-4V,PBF,SLM,250,146,0,60,50,,620,,,10.33333333,,,1.712328767,,5.825251392,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900469,,,,1649
Ti-6Al-4V,PBF,SLM,250,455,0,60,50,,370,,,6.166666667,,,0.54945055,,1.869215893,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900470,,,,1649
Ti-6Al-4V,PBF,SLM,300,455,0,60,50,,410,,,6.833333333,,,0.659340659,,2.243027986,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/adem.201900471,,,,1649
4140 steel,PBF,SLM,250,500,0,70,88,,62.5,,,0.892857143,,,0.5,,,,7850,473,42.6,1689,,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,97,0.9,0.2,,,,18,https://www.sciencedirect.com/science/article/abs/pii/S2589152919301024,,,,1416
4140 steel,PBF,SLM,364,500,0,70,88,,134.4,,,1.92,,,0.728,,,,7850,473,42.6,1689,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,97,0.9,0.2,,,,18,https://www.sciencedirect.com/science/article/abs/pii/S2589152919301024,,,,1416
4140 steel,PBF,SLM,208,300,0,70,67,,213.4,,,3.048571429,,,0.693333333,,,,7850,473,42.6,1689,,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,97,0.9,0.2,,,,18,https://www.sciencedirect.com/science/article/abs/pii/S2589152919301025,,,,1416
SS316L,PBF,SLM,50,130,0,50,95,,20,20,,0.4,1,0,0.384615385,,0.337130324,0.029161422,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307089,,,,1415
SS316L,PBF,SLM,50,160,0,50,95,,20,20,,0.4,1,0,0.3125,,0.273869816,0.030590101,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307090,,,,1415
SS316L,PBF,SLM,50,220,0,50,95,,20,20,,0.4,1,0,0.227272727,,0.199185113,0.033447458,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307091,,,,1415
SS316L,PBF,SLM,50,250,0,50,95,,20,20,,0.4,1,0,0.2,,0.17532642,0.034876137,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307092,,,,1415
SS316L,PBF,SLM,50,280,0,50,95,,20,20,,0.4,1,0,0.178571429,,0.156519242,0.036304816,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307093,,,,1415
SS316L,PBF,SLM,50,310,0,50,95,,20,20,,0.4,1,0,0.161290323,,0.141364698,0.037733494,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307094,,,,1415
SS316L,PBF,SLM,50,340,0,50,95,,20,20,,0.4,1,0,0.147058824,,0.1289302,0.039162173,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307095,,,,1415
SS316L,PBF,SLM,50,370,0,50,95,,20,20,,0.4,1,0,0.135135135,,0.118438592,0.040590852,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307096,,,,1415
SS316L,PBF,SLM,50,400,0,50,95,,20,20,,0.4,1,0,0.125,,0.109579013,0.04201953,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307097,,,,1415
SS316L,PBF,SLM,80,100,0,50,95,,60,60,,1.2,1,0,0.8,,0.701227965,0.069857378,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307098,,,,1415
SS316L,PBF,SLM,80,130,0,50,95,,60,60,,1.2,1,0,0.615384615,,0.539346345,0.077893695,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307099,,,,1415
SS316L,PBF,SLM,80,160,0,50,95,,60,60,,1.2,1,0,0.5,,0.438238335,0.085930012,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307100,,,,1415
SS316L,PBF,SLM,80,180,0,50,95,,60,60,,1.2,1,0,0.444444444,,0.389588362,0.091287557,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307101,,,,1415
SS316L,PBF,SLM,80,220,0,50,95,,60,60,,1.2,1,0,0.363636364,,0.318711724,0.102002647,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307102,,,,1415
SS316L,PBF,SLM,80,280,0,50,95,,60,60,,1.2,1,0,0.285714286,,0.250399701,0.118075282,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307103,,,,1415
SS316L,PBF,SLM,80,310,0,50,95,,60,60,,1.2,1,0,0.258064516,,0.226230146,0.126111599,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307104,,,,1415
SS316L,PBF,SLM,80,370,0,50,95,,60,60,,1.2,1,0,0.216216216,,0.189548377,0.142184234,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307105,,,,1415
SS316L,PBF,SLM,80,400,0,50,95,,60,60,,1.2,1,0,0.2,,0.17532642,0.150220552,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307106,,,,1415
SS316L,PBF,SLM,120,100,0,50,95,,90,90,,1.8,1,0,1.2,,1.051803089,0.08325124,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307107,,,,1415
SS316L,PBF,SLM,120,130,0,50,95,,90,90,,1.8,1,0,0.923076923,,0.809097234,0.095305716,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307108,,,,1415
SS316L,PBF,SLM,120,160,0,50,95,,90,90,,1.8,1,0,0.75,,0.65739636,0.107360192,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307109,,,,1415
SS316L,PBF,SLM,120,180,0,50,95,,90,90,,1.8,1,0,0.666666667,,0.584343685,0.11539651,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307110,,,,1415
SS316L,PBF,SLM,120,250,0,50,95,,90,90,,1.8,1,0,0.48,,0.420752322,0.14352362,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307111,,,,1415
SS316L,PBF,SLM,120,280,0,50,95,,90,90,,1.8,1,0,0.428571429,,0.375677267,0.155578097,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307112,,,,1415
SS316L,PBF,SLM,120,370,0,50,95,,90,90,,1.8,1,0,0.324324324,,0.284283708,0.191741525,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307113,,,,1415
SS316L,PBF,SLM,120,400,0,50,95,,90,90,,1.8,1,0,0.3,,0.262911915,0.203796001,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307114,,,,1415
SS316L,PBF,SLM,150,100,0,50,95,,130,130,,2.6,1,0,1.5,,1.314715004,0.116837902,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307115,,,,1415
SS316L,PBF,SLM,150,160,0,50,95,,130,130,,2.6,1,0,0.9375,,0.821687163,0.157079018,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307116,,,,1415
SS316L,PBF,SLM,150,180,0,50,95,,130,130,,2.6,1,0,0.833333333,,0.730449035,0.170492723,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307117,,,,1415
SS316L,PBF,SLM,150,220,0,50,95,,130,130,,2.6,1,0,0.681818182,,0.597633054,0.197320133,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307118,,,,1415
SS316L,PBF,SLM,150,250,0,50,95,,130,130,,2.6,1,0,0.6,,0.525901545,0.21744069,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307119,,,,1415
SS316L,PBF,SLM,150,280,0,50,95,,130,130,,2.6,1,0,0.535714286,,0.469557726,0.237561248,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307120,,,,1415
SS316L,PBF,SLM,150,340,0,50,95,,130,130,,2.6,1,0,0.441176471,,0.386712884,0.277802363,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307121,,,,1415
SS316L,PBF,SLM,150,370,0,50,95,,130,130,,2.6,1,0,0.405405405,,0.355315777,0.297922921,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307122,,,,1415
SS316L,PBF,SLM,180,130,0,50,95,,160,160,,3.2,1,0,1.384615385,,1.213606993,0.161106685,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307123,,,,1415
SS316L,PBF,SLM,180,180,0,50,95,,160,160,,3.2,1,0,1,,0.876476669,0.203437904,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307124,,,,1415
SS316L,PBF,SLM,180,250,0,50,95,,160,160,,3.2,1,0,0.72,,0.631050767,0.262701611,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307125,,,,1415
SS316L,PBF,SLM,180,310,0,50,95,,160,160,,3.2,1,0,0.580645161,,0.508959541,0.313499074,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307126,,,,1415
SS316L,PBF,SLM,180,340,0,50,95,,160,160,,3.2,1,0,0.529411765,,0.464039918,0.338897805,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,19,https://www.sciencedirect.com/science/article/abs/pii/S2214860420307127,,,,1415
